"310","310","COND OREGANO x 500 g","COND OREGANO x 500 g","no","100","1","0","340","1","123457098","1","1","no","no","1","no","20210101000101","20210101000101"
"311","311","COND P/PIZZA x  500 g","COND P/PIZZA x  500 g","no","100","1","0","340","1","123457099","1","1","no","no","1","no","20210101000101","20210101000101"
"312","312","COND PIMENTON comun x 500 g","COND PIMENTON comun x 500 g","no","100","1","0","240","1","123457100","1","1","no","no","1","no","20210101000101","20210101000101"
"313","313","COND PIMENTON puro x 500 g","COND PIMENTON puro x 500 g","no","100","1","0","300","1","123457101","1","1","no","no","1","no","20210101000101","20210101000101"
"314","314","COND PIMIENTA BLANCA / NEGRA x 500 g","COND PIMIENTA BLANCA / NEGRA x 500 g","no","100","1","0","360","1","123457102","1","1","no","no","1","no","20210101000101","20210101000101"
"315","315","COND PROVENZAL x 500 g","COND PROVENZAL x 500 g","no","100","1","0","245","1","123457103","1","1","no","no","1","no","20210101000101","20210101000101"
"316","316","HINOJO x 1 kg ","HINOJO x 1 kg ","no","100","1","0","480","1","123457104","1","1","no","no","1","no","20210101000101","20210101000101"
"317","317","PAN RALLADO FAROLITO x 25 kg","PAN RALLADO FAROLITO x 25 kg","no","100","1","0","3498","1","123457105","1","1","no","no","1","no","20210101000101","20210101000101"
"318","318","PAN RALLADO FAROLITO x 5 Kg","PAN RALLADO FAROLITO x 5 Kg","no","100","1","0","792","1","123457106","1","1","no","no","1","no","20210101000101","20210101000101"
"319","319","PAN RALLADO PREFERIDO x 5 kg ","PAN RALLADO PREFERIDO x 5 kg ","no","100","1","0","990","1","123457107","1","1","no","no","1","no","20210101000101","20210101000101"
"320","320","REBOSADOR BALONI  x 25 Kg","REBOSADOR BALONI  x 25 Kg","no","100","1","0","3630","1","123457108","1","1","no","no","1","no","20210101000101","20210101000101"
"321","321","REBOSADOR FAROLITO x 25 Kg","REBOSADOR FAROLITO x 25 Kg","no","100","1","0","3300","1","123457109","1","1","no","no","1","no","20210101000101","20210101000101"
"322","322","REBOZADOR BAS BAMMI BLANCO x 25","REBOZADOR BAS BAMMI BLANCO x 25","no","100","1","0","4650","1","123457110","1","1","no","no","1","no","20210101000101","20210101000101"
"323","323","REBOZADOR BAS CRUNCH x 5 kg","REBOZADOR BAS CRUNCH x 5 kg","no","100","1","0","1720","1","123457111","1","1","no","no","1","no","20210101000101","20210101000101"
"324","324","REBOZADOR FAROLITO x 5 Kg","REBOZADOR FAROLITO x 5 Kg","no","100","1","0","792","1","123457112","1","1","no","no","1","no","20210101000101","20210101000101"
